dataset,model,objective,method,seed,model_path,meta_path,runtime_seconds,Retain,Forget,Val,Test,Val MIA,Test MIA,status,error_message
cifar10,resnet18,objective10,bad_teacher,0,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_0.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_0_meta.txt,45.42253375053406,0.9394771241830066,0.8769411764705882,0.8348,0.8291,0.4951764705882353,0.4949411764705882,,
cifar10,resnet18,objective10,bad_teacher,1,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_1.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_1_meta.txt,39.5591926574707,0.9389803921568628,0.8771764705882353,0.8352,0.8322,0.4959999999999999,0.496235294117647,,
cifar10,resnet18,objective10,bad_teacher,2,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_2.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_2_meta.txt,42.3241868019104,0.9372026143790848,0.8632941176470589,0.8414666666666667,0.8355,0.4892941176470589,0.4863529411764705,,
cifar10,resnet18,objective10,bad_teacher,3,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_3.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_3_meta.txt,39.70193457603455,0.9381960784313724,0.8651764705882353,0.8384,0.8397,0.496,0.4828235294117647,,
cifar10,resnet18,objective10,bad_teacher,4,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_4.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_4_meta.txt,40.69963884353638,0.9280522875816992,0.8651764705882353,0.8321333333333333,0.8335,0.4963529411764705,0.4807058823529412,,
cifar10,resnet18,objective10,bad_teacher,5,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_5.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_5_meta.txt,42.16836476325989,0.9321045751633988,0.8783529411764706,0.84,0.8351,0.4908235294117647,0.4904705882352941,,
cifar10,resnet18,objective10,bad_teacher,6,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_6.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_6_meta.txt,40.2252562046051,0.9410196078431372,0.8698823529411764,0.8418666666666667,0.8365,0.4929411764705882,0.4784705882352941,,
cifar10,resnet18,objective10,bad_teacher,7,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_7.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_7_meta.txt,42.24118542671204,0.9367320261437908,0.8771764705882353,0.8394666666666667,0.8371,0.4983529411764705,0.4883529411764706,,
cifar10,resnet18,objective10,bad_teacher,8,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_8.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_8_meta.txt,41.9515597820282,0.9350849673202616,0.8675294117647059,0.84,0.8347,0.5042352941176471,0.4871764705882353,,
cifar10,resnet18,objective10,bad_teacher,9,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_9.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/bad_teacher/10_resnet18_9_meta.txt,33.5248658657074,0.9272679738562092,0.8804705882352941,0.8433333333333334,0.8443,0.5011764705882353,0.4901176470588235,,
cifar10,resnet18,objective10,catastrophic_forgetting_gamma_k,0,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_0.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_0_meta.txt,115.17280054092409,0.9343790849673204,0.8774117647058823,0.8081333333333334,0.8018,0.5369411764705883,0.5348235294117647,,
cifar10,resnet18,objective10,catastrophic_forgetting_gamma_k,1,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_1.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_1_meta.txt,115.78842997550964,0.9196601307189542,0.8618823529411764,0.8022666666666667,0.8031,0.5334117647058825,0.5238823529411765,,
cifar10,resnet18,objective10,catastrophic_forgetting_gamma_k,2,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_2.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_2_meta.txt,122.40175151824953,0.9295163398692812,0.8729411764705882,0.8148,0.8138,0.5307058823529411,0.5228235294117647,,
cifar10,resnet18,objective10,catastrophic_forgetting_gamma_k,3,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_3.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_3_meta.txt,116.13026237487792,0.9309281045751634,0.8722352941176471,0.8145333333333333,0.8115,0.5388235294117647,0.5288235294117647,,
cifar10,resnet18,objective10,catastrophic_forgetting_gamma_k,4,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_4.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_4_meta.txt,125.73880410194396,0.9159477124183006,0.8616470588235294,0.8044,0.8028,0.5229411764705881,0.5221176470588235,,
cifar10,resnet18,objective10,catastrophic_forgetting_gamma_k,5,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_5.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_5_meta.txt,112.68922662734984,0.9213333333333332,0.8661176470588235,0.8081333333333334,0.8092,0.5301176470588235,0.5241176470588235,,
cifar10,resnet18,objective10,catastrophic_forgetting_gamma_k,6,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_6.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_6_meta.txt,114.17335534095764,0.947686274509804,0.8818823529411765,0.8184,0.8191,0.5331764705882354,0.5236470588235295,,
cifar10,resnet18,objective10,catastrophic_forgetting_gamma_k,7,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_7.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_7_meta.txt,118.30140209197998,0.929751633986928,0.864,0.8121333333333334,0.8101,0.5289411764705882,0.5192941176470589,,
cifar10,resnet18,objective10,catastrophic_forgetting_gamma_k,8,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_8.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_8_meta.txt,146.09068822860718,0.9157124183006536,0.8590588235294118,0.8054666666666667,0.8073,0.5368235294117647,0.5225882352941177,,
cifar10,resnet18,objective10,catastrophic_forgetting_gamma_k,9,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_9.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/catastrophic_forgetting_gamma_k/10_resnet18_9_meta.txt,104.24402284622192,0.8949803921568628,0.8470588235294118,0.8018666666666666,0.8017,0.5303529411764706,0.516,,
cifar10,resnet18,objective10,cfk,0,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_0.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_0_meta.txt,322.7427864074707,1.0,0.9291764705882352,0.8442666666666667,0.8402,0.5418823529411765,0.5392941176470588,,
cifar10,resnet18,objective10,cfk,1,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_1.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_1_meta.txt,321.8981742858887,1.0,0.9197647058823528,0.8393333333333334,0.838,0.5423529411764706,0.5298823529411765,,
cifar10,resnet18,objective10,cfk,2,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_2.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_2_meta.txt,330.2576243877411,1.0,0.9317647058823528,0.846,0.8466,0.5428235294117647,0.538,,
cifar10,resnet18,objective10,cfk,3,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_3.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_3_meta.txt,316.8617379665375,1.0,0.9315294117647058,0.8433333333333334,0.8456,0.5490588235294117,0.5371764705882354,,
cifar10,resnet18,objective10,cfk,4,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_4.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_4_meta.txt,318.59638261795044,1.0,0.9204705882352942,0.8426666666666667,0.8415,0.5385882352941177,0.5291764705882354,,
cifar10,resnet18,objective10,cfk,5,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_5.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_5_meta.txt,329.6702711582184,1.0,0.9284705882352942,0.8464,0.8455,0.5427058823529411,0.5409411764705883,,
cifar10,resnet18,objective10,cfk,6,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_6.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_6_meta.txt,336.00181794166565,1.0,0.9475294117647058,0.8538666666666667,0.8498,0.5452941176470587,0.5405882352941177,,
cifar10,resnet18,objective10,cfk,7,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_7.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_7_meta.txt,330.9945638179779,1.0,0.9103529411764706,0.8454666666666667,0.8411,0.5291764705882354,0.5298823529411765,,
cifar10,resnet18,objective10,cfk,8,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_8.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_8_meta.txt,306.5767068862915,1.0,0.9223529411764706,0.8426666666666667,0.8438,0.5397647058823529,0.5329411764705883,,
cifar10,resnet18,objective10,cfk,9,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_9.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/cfk/10_resnet18_9_meta.txt,316.76896500587463,1.0,0.9216470588235294,0.8444,0.8453,0.5414117647058825,0.5310588235294118,,
cifar10,resnet18,objective10,finetune,0,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_0.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_0_meta.txt,125.20053601264954,1.0,0.8458823529411764,0.8236,0.8253,0.5104705882352941,0.5009411764705883,,
cifar10,resnet18,objective10,finetune,1,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_1.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_1_meta.txt,125.58110094070436,1.0,0.8454117647058823,0.8314666666666667,0.825,0.5021176470588234,0.4972941176470589,,
cifar10,resnet18,objective10,finetune,2,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_2.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_2_meta.txt,122.91610622406006,1.0,0.8512941176470589,0.8286666666666667,0.8274,0.5112941176470588,0.5065882352941176,,
cifar10,resnet18,objective10,finetune,3,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_3.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_3_meta.txt,118.87756061553956,0.9999477124183006,0.8505882352941176,0.8257333333333333,0.8318,0.5148235294117647,0.5003529411764707,,
cifar10,resnet18,objective10,finetune,4,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_4.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_4_meta.txt,121.39540147781372,1.0,0.8449411764705882,0.8268,0.8233,0.5123529411764707,0.503764705882353,,
cifar10,resnet18,objective10,finetune,5,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_5.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_5_meta.txt,124.87368392944336,0.9999738562091504,0.8435294117647059,0.8285333333333333,0.8264,0.5118823529411765,0.5004705882352942,,
cifar10,resnet18,objective10,finetune,6,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_6.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_6_meta.txt,119.3642692565918,0.9999738562091504,0.8609411764705882,0.8321333333333333,0.8343,0.5162352941176469,0.5096470588235295,,
cifar10,resnet18,objective10,finetune,7,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_7.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_7_meta.txt,122.49095344543456,1.0,0.8451764705882353,0.8302666666666667,0.8259,0.5092941176470587,0.5018823529411764,,
cifar10,resnet18,objective10,finetune,8,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_8.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_8_meta.txt,123.43731880187988,1.0,0.8423529411764706,0.8321333333333333,0.8307,0.5161176470588236,0.5071764705882353,,
cifar10,resnet18,objective10,finetune,9,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_9.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/finetune/10_resnet18_9_meta.txt,116.59254717826845,0.9999477124183006,0.8494117647058823,0.83,0.8297,0.5161176470588236,0.5021176470588234,,
cifar10,resnet18,objective10,fisher,0,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/fisher/10_resnet18_0.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/fisher/10_resnet18_0_meta.txt,25.33782267570496,0.0991372549019607,0.096,0.1066666666666666,0.1,,,partial_mia_failure,"Val MIA failed: ValueError: 
All the 10 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
--------------------------------------------------------------------------------
10 fits failed with the following error:
Traceback (most recent call last):
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/model_selection/_validation.py"", line 686, in _fit_and_score
    estimator.fit(X_train, y_train, **fit_params)
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/linear_model/_logistic.py"", line 1196, in fit
    X, y = self._validate_data(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/base.py"", line 584, in _validate_data
    X, y = check_X_y(X, y, **check_params)
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 1106, in check_X_y
    X = check_array(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 921, in check_array
    _assert_all_finite(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 161, in _assert_all_finite
    raise ValueError(msg_err)
ValueError: Input X contains NaN.
LogisticRegression does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values
 | Test MIA failed: ValueError: 
All the 10 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
--------------------------------------------------------------------------------
10 fits failed with the following error:
Traceback (most recent call last):
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/model_selection/_validation.py"", line 686, in _fit_and_score
    estimator.fit(X_train, y_train, **fit_params)
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/linear_model/_logistic.py"", line 1196, in fit
    X, y = self._validate_data(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/base.py"", line 584, in _validate_data
    X, y = check_X_y(X, y, **check_params)
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 1106, in check_X_y
    X = check_array(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 921, in check_array
    _assert_all_finite(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 161, in _assert_all_finite
    raise ValueError(msg_err)
ValueError: Input X contains NaN.
LogisticRegression does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values
"
cifar10,resnet18,objective10,fisher,1,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/fisher/10_resnet18_1.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/fisher/10_resnet18_1_meta.txt,26.311366081237797,0.0991372549019607,0.096,0.1066666666666666,0.1,,,partial_mia_failure,"Val MIA failed: ValueError: 
All the 10 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
--------------------------------------------------------------------------------
10 fits failed with the following error:
Traceback (most recent call last):
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/model_selection/_validation.py"", line 686, in _fit_and_score
    estimator.fit(X_train, y_train, **fit_params)
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/linear_model/_logistic.py"", line 1196, in fit
    X, y = self._validate_data(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/base.py"", line 584, in _validate_data
    X, y = check_X_y(X, y, **check_params)
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 1106, in check_X_y
    X = check_array(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 921, in check_array
    _assert_all_finite(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 161, in _assert_all_finite
    raise ValueError(msg_err)
ValueError: Input X contains NaN.
LogisticRegression does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values
 | Test MIA failed: ValueError: 
All the 10 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
--------------------------------------------------------------------------------
10 fits failed with the following error:
Traceback (most recent call last):
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/model_selection/_validation.py"", line 686, in _fit_and_score
    estimator.fit(X_train, y_train, **fit_params)
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/linear_model/_logistic.py"", line 1196, in fit
    X, y = self._validate_data(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/base.py"", line 584, in _validate_data
    X, y = check_X_y(X, y, **check_params)
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 1106, in check_X_y
    X = check_array(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 921, in check_array
    _assert_all_finite(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 161, in _assert_all_finite
    raise ValueError(msg_err)
ValueError: Input X contains NaN.
LogisticRegression does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values
"
cifar10,resnet18,objective10,fisher,2,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/fisher/10_resnet18_2.pth,/data/santiago.medina/deepunlearn/artifacts/cifar10/objective10/fisher/10_resnet18_2_meta.txt,26.679717540740967,0.0991372549019607,0.096,0.1066666666666666,0.1,,,partial_mia_failure,"Val MIA failed: ValueError: 
All the 10 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
--------------------------------------------------------------------------------
10 fits failed with the following error:
Traceback (most recent call last):
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/model_selection/_validation.py"", line 686, in _fit_and_score
    estimator.fit(X_train, y_train, **fit_params)
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/linear_model/_logistic.py"", line 1196, in fit
    X, y = self._validate_data(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/base.py"", line 584, in _validate_data
    X, y = check_X_y(X, y, **check_params)
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 1106, in check_X_y
    X = check_array(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 921, in check_array
    _assert_all_finite(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 161, in _assert_all_finite
    raise ValueError(msg_err)
ValueError: Input X contains NaN.
LogisticRegression does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values
 | Test MIA failed: ValueError: 
All the 10 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
--------------------------------------------------------------------------------
10 fits failed with the following error:
Traceback (most recent call last):
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/model_selection/_validation.py"", line 686, in _fit_and_score
    estimator.fit(X_train, y_train, **fit_params)
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/linear_model/_logistic.py"", line 1196, in fit
    X, y = self._validate_data(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/base.py"", line 584, in _validate_data
    X, y = check_X_y(X, y, **check_params)
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 1106, in check_X_y
    X = check_array(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 921, in check_array
    _assert_all_finite(
  File ""/home/santiago.medina/.conda/envs/munl/lib/python3.10/site-packages/sklearn/utils/validation.py"", line 161, in _assert_all_finite
    raise ValueError(msg_err)
ValueError: Input X contains NaN.
LogisticRegression does not accept missing values encoded as NaN natively. For supervised learning, you might want to consider sklearn.ensemble.HistGradientBoostingClassifier and Regressor which accept missing values encoded as NaNs natively. Alternatively, it is possible to preprocess the data, for instance by using an imputer transformer in a pipeline or drop samples with missing values. See https://scikit-learn.org/stable/modules/impute.html You can find a list of all estimators that handle NaN values at the following page: https://scikit-learn.org/stable/modules/impute.html#estimators-that-handle-nan-values
"
